document_id,year,download_filename,split,selection_stratum,label_provenance,valid_votes,invalid_votes,source_hash_consistent,document_contract,main_terms,non_life_business,treaty_placement,private_market,status,qualifies,document_contract_votes,main_terms_votes,non_life_business_votes,treaty_placement_votes,private_market_votes
2006-1227654-0000950137-06-002198-c01762exv10w10.htm,2006,2006-1227654-0000950137-06-002198-c01762exv10w10.htm,development,unrelated_agreement,autonomous_silver_v1,5,1,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:5;unclear:0,pass:1;fail:4;unclear:0,pass:1;fail:0;unclear:4,pass:0;fail:0;unclear:5,pass:4;fail:0;unclear:1
2006-1264242-0000950136-06-002636-file004.htm,2006,2006-1264242-0000950136-06-002636-file004.htm,holdout,placement_slip_or_summary,autonomous_silver_v1,6,0,true,fail,pass,pass,pass,pass,rejected,false,pass:2;fail:4;unclear:0,pass:6;fail:0;unclear:0,pass:6;fail:0;unclear:0,pass:6;fail:0;unclear:0,pass:6;fail:0;unclear:0
2006-1264242-0000950136-06-002636-file005.htm,2006,2006-1264242-0000950136-06-002636-file005.htm,development,placement_slip_or_summary,autonomous_silver_v1,6,0,true,fail,pass,pass,pass,pass,rejected,false,pass:1;fail:5;unclear:0,pass:6;fail:0;unclear:0,pass:6;fail:0;unclear:0,pass:6;fail:0;unclear:0,pass:6;fail:0;unclear:0
2006-1289728-0001193125-06-076909-dex1018.htm,2006,2006-1289728-0001193125-06-076909-dex1018.htm,holdout,unrelated_agreement,autonomous_silver_v1,6,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:1;fail:5;unclear:0,pass:1;fail:0;unclear:5,pass:0;fail:0;unclear:6,pass:5;fail:0;unclear:1
2006-1358164-0000930413-06-006737-c44219_ex10-18.txt,2006,2006-1358164-0000930413-06-006737-c44219_ex10-18.txt,holdout,facultative_edge,autonomous_silver_v1,6,0,true,fail,fail,unclear,fail,pass,rejected,false,pass:0;fail:6;unclear:0,pass:0;fail:6;unclear:0,pass:0;fail:0;unclear:6,pass:0;fail:6;unclear:0,pass:6;fail:0;unclear:0
2006-1358164-0000930413-06-006737-c44219_ex10-20.txt,2006,2006-1358164-0000930413-06-006737-c44219_ex10-20.txt,holdout,facultative_edge,autonomous_silver_v1,5,0,true,pass,pass,pass,unclear,pass,manual_review,false,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:3;fail:2;unclear:0,pass:5;fail:0;unclear:0
2006-877355-0000877355-06-000029-ex10-1creditagr.htm,2006,2006-877355-0000877355-06-000029-ex10-1creditagr.htm,development,facultative_edge,autonomous_silver_v1,3,3,true,unclear,unclear,unclear,unclear,unclear,manual_review,false,pass:0;fail:3;unclear:0,pass:1;fail:2;unclear:0,pass:0;fail:0;unclear:3,pass:0;fail:0;unclear:3,pass:3;fail:0;unclear:0
2006-909109-0000893220-06-001096-w20583exv10w2.txt,2006,2006-909109-0000893220-06-001096-w20583exv10w2.txt,development,clear_reinsurance_candidate,autonomous_silver_v1,5,0,true,pass,pass,pass,pass,pass,qualified,true,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0
2006-909109-0000893220-06-002390-w26495exv10w10.txt,2006,2006-909109-0000893220-06-002390-w26495exv10w10.txt,development,government_scheme,autonomous_silver_v1,5,1,true,pass,pass,pass,pass,fail,rejected,false,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:0;fail:5;unclear:0
2006-909109-0000893220-06-002390-w26495exv10w9.txt,2006,2006-909109-0000893220-06-002390-w26495exv10w9.txt,development,government_scheme,autonomous_silver_v1,4,2,true,pass,pass,pass,pass,fail,rejected,false,pass:4;fail:0;unclear:0,pass:4;fail:0;unclear:0,pass:4;fail:0;unclear:0,pass:4;fail:0;unclear:0,pass:0;fail:4;unclear:0
2006-913144-0000950136-06-006234-file2.htm,2006,2006-913144-0000950136-06-006234-file2.htm,holdout,amendment_or_endorsement,autonomous_silver_v1,4,0,true,unclear,unclear,unclear,unclear,unclear,manual_review,false,pass:0;fail:4;unclear:0,pass:0;fail:4;unclear:0,pass:0;fail:0;unclear:4,pass:0;fail:0;unclear:4,pass:4;fail:0;unclear:0
2007-1064122-0000898080-07-000263-ex10-60.txt,2007,2007-1064122-0000898080-07-000263-ex10-60.txt,development,unrelated_agreement,autonomous_silver_v1,5,1,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:5;unclear:0,pass:0;fail:5;unclear:0,pass:0;fail:0;unclear:5,pass:0;fail:0;unclear:5,pass:4;fail:0;unclear:1
2007-1179929-0001193125-07-054663-dex1022.htm,2007,2007-1179929-0001193125-07-054663-dex1022.htm,development,life_health_or_annuity,autonomous_silver_v1,2,4,true,unclear,unclear,unclear,unclear,unclear,manual_review,false,pass:0;fail:2;unclear:0,pass:0;fail:2;unclear:0,pass:1;fail:1;unclear:0,pass:0;fail:0;unclear:2,pass:0;fail:2;unclear:0
2007-1364727-0000950123-07-013972-y40961exv10w1.htm,2007,2007-1364727-0000950123-07-013972-y40961exv10w1.htm,development,unrelated_agreement,autonomous_silver_v1,4,2,true,unclear,unclear,unclear,unclear,unclear,manual_review,false,pass:0;fail:4;unclear:0,pass:1;fail:3;unclear:0,pass:1;fail:0;unclear:3,pass:0;fail:0;unclear:4,pass:4;fail:0;unclear:0
2007-743532-0001193125-07-108045-dex101.htm,2007,2007-743532-0001193125-07-108045-dex101.htm,development,amendment_or_endorsement,autonomous_silver_v1,4,0,true,unclear,unclear,unclear,unclear,unclear,manual_review,false,pass:0;fail:4;unclear:0,pass:0;fail:4;unclear:0,pass:0;fail:0;unclear:4,pass:2;fail:0;unclear:2,pass:4;fail:0;unclear:0
2007-837010-0000837276-07-000142-exhibit_10i.htm,2007,2007-837010-0000837276-07-000142-exhibit_10i.htm,holdout,life_health_or_annuity,autonomous_silver_v1,6,0,true,fail,fail,fail,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:0;fail:6;unclear:0,pass:0;fail:4;unclear:2,pass:2;fail:0;unclear:4,pass:6;fail:0;unclear:0
2007-84129-0001104659-07-053528-a07-17021_1ex10d2.htm,2007,2007-84129-0001104659-07-053528-a07-17021_1ex10d2.htm,holdout,historical_disagreement,autonomous_silver_v1,5,0,true,fail,fail,unclear,unclear,unclear,rejected,false,pass:0;fail:5;unclear:0,pass:0;fail:5;unclear:0,pass:0;fail:0;unclear:5,pass:0;fail:0;unclear:5,pass:4;fail:0;unclear:1
2007-909109-0000893220-07-003552-w41777exv10w11.htm,2007,2007-909109-0000893220-07-003552-w41777exv10w11.htm,development,government_scheme,autonomous_silver_v1,5,0,true,pass,pass,pass,pass,fail,rejected,false,pass:5;fail:0;unclear:0,pass:4;fail:1;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:0;fail:5;unclear:0
2007-909109-0000893220-07-003552-w41777exv10w12.htm,2007,2007-909109-0000893220-07-003552-w41777exv10w12.htm,development,government_scheme,autonomous_silver_v1,5,1,true,pass,pass,pass,pass,fail,rejected,false,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:0;fail:5;unclear:0
2008-1045829-0001045829-08-000022-exhibit10_1.htm,2008,2008-1045829-0001045829-08-000022-exhibit10_1.htm,holdout,life_health_or_annuity,autonomous_silver_v1,5,1,true,fail,fail,unclear,unclear,fail,rejected,false,pass:0;fail:5;unclear:0,pass:0;fail:5;unclear:0,pass:2;fail:2;unclear:1,pass:1;fail:0;unclear:4,pass:0;fail:5;unclear:0
2008-1064863-0000950133-08-003445-w71300exv10w2.htm,2008,2008-1064863-0000950133-08-003445-w71300exv10w2.htm,development,life_health_or_annuity,autonomous_silver_v1,2,4,true,unclear,unclear,unclear,unclear,unclear,manual_review,false,pass:0;fail:2;unclear:0,pass:1;fail:1;unclear:0,pass:0;fail:2;unclear:0,pass:0;fail:0;unclear:2,pass:0;fail:2;unclear:0
2008-1082084-0000950137-08-003662-c24786exv10w29.htm,2008,2008-1082084-0000950137-08-003662-c24786exv10w29.htm,development,other,autonomous_silver_v1,4,1,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:4;unclear:0,pass:0;fail:4;unclear:0,pass:0;fail:0;unclear:4,pass:0;fail:0;unclear:4,pass:4;fail:0;unclear:0
2008-1171662-0000950144-08-007939-g16291exv10w1.htm,2008,2008-1171662-0000950144-08-007939-g16291exv10w1.htm,development,life_health_or_annuity,autonomous_silver_v1,4,2,true,unclear,unclear,unclear,unclear,unclear,manual_review,false,pass:0;fail:4;unclear:0,pass:1;fail:2;unclear:1,pass:1;fail:3;unclear:0,pass:0;fail:0;unclear:4,pass:0;fail:4;unclear:0
2008-1282543-0001193125-08-058007-dex1030.htm,2008,2008-1282543-0001193125-08-058007-dex1030.htm,development,amendment_or_endorsement,autonomous_silver_v1,5,0,true,fail,fail,unclear,unclear,unclear,rejected,false,pass:0;fail:5;unclear:0,pass:0;fail:5;unclear:0,pass:0;fail:0;unclear:5,pass:0;fail:0;unclear:5,pass:4;fail:0;unclear:1
2008-1400810-0001193125-08-233756-dex1020.htm,2008,2008-1400810-0001193125-08-233756-dex1020.htm,development,government_scheme,autonomous_silver_v1,5,1,true,pass,pass,pass,pass,fail,rejected,false,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:0;fail:5;unclear:0
2008-929887-0000950153-08-000585-p75104exv10w3.htm,2008,2008-929887-0000950153-08-000585-p75104exv10w3.htm,development,facultative_edge,autonomous_silver_v1,4,2,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:4;unclear:0,pass:0;fail:4;unclear:0,pass:1;fail:0;unclear:3,pass:0;fail:0;unclear:4,pass:4;fail:0;unclear:0
2009-1105055-0001362310-09-002804-c81453exv10w79.htm,2009,2009-1105055-0001362310-09-002804-c81453exv10w79.htm,holdout,life_health_or_annuity,autonomous_silver_v1,6,0,true,fail,fail,fail,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:0;fail:6;unclear:0,pass:0;fail:6;unclear:0,pass:0;fail:0;unclear:6,pass:5;fail:0;unclear:1
2009-1401521-0001193125-09-174461-dex102.htm,2009,2009-1401521-0001193125-09-174461-dex102.htm,holdout,government_scheme,autonomous_silver_v1,6,0,true,pass,pass,pass,pass,fail,rejected,false,pass:6;fail:0;unclear:0,pass:6;fail:0;unclear:0,pass:6;fail:0;unclear:0,pass:6;fail:0;unclear:0,pass:0;fail:6;unclear:0
2009-783603-0000783603-09-000035-asrrgamrepma.htm,2009,2009-783603-0000783603-09-000035-asrrgamrepma.htm,development,amendment_or_endorsement,autonomous_silver_v1,5,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:5;unclear:0,pass:0;fail:5;unclear:0,pass:0;fail:0;unclear:5,pass:0;fail:0;unclear:5,pass:5;fail:0;unclear:0
2009-783603-0000783603-09-000035-asrrgmasagmt.htm,2009,2009-783603-0000783603-09-000035-asrrgmasagmt.htm,development,unrelated_agreement,autonomous_silver_v1,5,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:5;unclear:0,pass:0;fail:5;unclear:0,pass:1;fail:0;unclear:4,pass:0;fail:0;unclear:5,pass:5;fail:0;unclear:0
2009-875159-0000930413-09-004053-c58383_ex10-10.htm,2009,2009-875159-0000930413-09-004053-c58383_ex10-10.htm,development,facultative_edge,autonomous_silver_v1,6,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:0;fail:6;unclear:0,pass:1;fail:0;unclear:5,pass:1;fail:0;unclear:5,pass:6;fail:0;unclear:0
2010-1322705-0001193125-10-030707-dex1069.htm,2010,2010-1322705-0001193125-10-030707-dex1069.htm,holdout,unrelated_agreement,autonomous_silver_v1,6,0,true,fail,fail,unclear,unclear,unclear,rejected,false,pass:0;fail:6;unclear:0,pass:0;fail:6;unclear:0,pass:1;fail:0;unclear:5,pass:0;fail:0;unclear:6,pass:4;fail:0;unclear:2
2010-748015-0001047469-10-003072-a2197639zex-10_19.htm,2010,2010-748015-0001047469-10-003072-a2197639zex-10_19.htm,holdout,other,autonomous_silver_v1,5,1,true,fail,fail,unclear,unclear,unclear,rejected,false,pass:0;fail:5;unclear:0,pass:1;fail:4;unclear:0,pass:0;fail:0;unclear:5,pass:0;fail:0;unclear:5,pass:3;fail:0;unclear:2
2010-792013-0001116502-10-000198-hgic_ex10m1.htm,2010,2010-792013-0001116502-10-000198-hgic_ex10m1.htm,development,amendment_or_endorsement,autonomous_silver_v1,6,0,true,fail,fail,pass,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:0;fail:6;unclear:0,pass:5;fail:0;unclear:1,pass:0;fail:0;unclear:6,pass:6;fail:0;unclear:0
2010-874501-0001193125-10-260796-dex101.htm,2010,2010-874501-0001193125-10-260796-dex101.htm,development,facultative_edge,autonomous_silver_v1,5,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:5;unclear:0,pass:0;fail:5;unclear:0,pass:3;fail:0;unclear:2,pass:0;fail:0;unclear:5,pass:4;fail:0;unclear:1
2010-882235-0001193125-10-040472-dex1043.htm,2010,2010-882235-0001193125-10-040472-dex1043.htm,development,amendment_or_endorsement,autonomous_silver_v1,4,2,true,unclear,unclear,unclear,unclear,unclear,manual_review,false,pass:0;fail:4;unclear:0,pass:0;fail:4;unclear:0,pass:0;fail:0;unclear:4,pass:0;fail:0;unclear:4,pass:4;fail:0;unclear:0
2011-1093430-0001038838-11-000010-ex1045k093010.htm,2011,2011-1093430-0001038838-11-000010-ex1045k093010.htm,development,other,autonomous_silver_v1,4,2,true,unclear,unclear,unclear,unclear,unclear,manual_review,false,pass:0;fail:4;unclear:0,pass:0;fail:4;unclear:0,pass:0;fail:0;unclear:4,pass:0;fail:0;unclear:4,pass:4;fail:0;unclear:0
2011-1096142-0001193125-11-302660-d214425dex102.htm,2011,2011-1096142-0001193125-11-302660-d214425dex102.htm,holdout,unrelated_agreement,autonomous_silver_v1,5,1,true,fail,fail,unclear,unclear,unclear,rejected,false,pass:0;fail:5;unclear:0,pass:0;fail:5;unclear:0,pass:0;fail:0;unclear:5,pass:0;fail:0;unclear:5,pass:4;fail:0;unclear:1
2011-1400810-0001193125-11-221350-dex1019.htm,2011,2011-1400810-0001193125-11-221350-dex1019.htm,holdout,government_scheme,autonomous_silver_v1,5,0,true,pass,pass,pass,pass,fail,rejected,false,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:0;fail:5;unclear:0
2011-1412100-0001144204-11-014466-v214182_ex10-16.htm,2011,2011-1412100-0001144204-11-014466-v214182_ex10-16.htm,holdout,historical_disagreement,autonomous_silver_v1,6,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:0;fail:6;unclear:0,pass:0;fail:0;unclear:6,pass:0;fail:0;unclear:6,pass:4;fail:0;unclear:2
2011-18169-0001193125-11-315791-d254843dex101.htm,2011,2011-18169-0001193125-11-315791-d254843dex101.htm,development,unrelated_agreement,autonomous_silver_v1,2,4,true,unclear,unclear,unclear,unclear,unclear,manual_review,false,pass:0;fail:2;unclear:0,pass:0;fail:2;unclear:0,pass:0;fail:0;unclear:2,pass:0;fail:0;unclear:2,pass:2;fail:0;unclear:0
2011-25600-0000025600-11-000014-executiveseveranceplan.htm,2011,2011-25600-0000025600-11-000014-executiveseveranceplan.htm,development,other,autonomous_silver_v1,5,1,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:5;unclear:0,pass:0;fail:5;unclear:0,pass:0;fail:0;unclear:5,pass:0;fail:0;unclear:5,pass:4;fail:0;unclear:1
2011-909954-0001193125-11-023163-dex101.htm,2011,2011-909954-0001193125-11-023163-dex101.htm,holdout,unrelated_agreement,autonomous_silver_v1,6,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:1;fail:5;unclear:0,pass:0;fail:0;unclear:6,pass:0;fail:0;unclear:6,pass:4;fail:0;unclear:2
2012-1297996-0001193125-12-082659-d263690dex1012.htm,2012,2012-1297996-0001193125-12-082659-d263690dex1012.htm,development,amendment_or_endorsement,autonomous_silver_v1,5,1,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:5;unclear:0,pass:1;fail:4;unclear:0,pass:1;fail:0;unclear:4,pass:0;fail:0;unclear:5,pass:5;fail:0;unclear:0
2012-1320947-0001193125-12-470647-d438164dex1020.htm,2012,2012-1320947-0001193125-12-470647-d438164dex1020.htm,holdout,unrelated_agreement,autonomous_silver_v1,6,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:1;fail:5;unclear:0,pass:1;fail:0;unclear:5,pass:0;fail:0;unclear:6,pass:5;fail:0;unclear:1
2012-1400810-0001193125-12-355555-d357819dex1014.htm,2012,2012-1400810-0001193125-12-355555-d357819dex1014.htm,holdout,historical_disagreement,autonomous_silver_v1,5,0,true,pass,pass,pass,pass,pass,qualified,true,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0
2012-1401521-0001401521-12-000005-exh101231dec11.htm,2012,2012-1401521-0001401521-12-000005-exh101231dec11.htm,holdout,government_scheme,autonomous_silver_v1,5,1,true,pass,pass,pass,pass,fail,rejected,false,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:0;fail:5;unclear:0
2012-869187-0001165195-12-000021-JLT_SparesLiabBinder.htm,2012,2012-869187-0001165195-12-000021-JLT_SparesLiabBinder.htm,development,placement_slip_or_summary,autonomous_silver_v1,5,0,true,fail,pass,pass,unclear,pass,rejected,false,pass:0;fail:5;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:2;fail:0;unclear:3,pass:5;fail:0;unclear:0
2012-911421-0001193125-12-211513-d343029dex103.htm,2012,2012-911421-0001193125-12-211513-d343029dex103.htm,development,historical_disagreement,autonomous_silver_v1,6,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:0;fail:6;unclear:0,pass:0;fail:0;unclear:6,pass:0;fail:0;unclear:6,pass:5;fail:0;unclear:1
2012-949156-0001140361-12-016007-ex10_39.htm,2012,2012-949156-0001140361-12-016007-ex10_39.htm,development,facultative_edge,autonomous_silver_v1,6,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:0;fail:6;unclear:0,pass:1;fail:0;unclear:5,pass:0;fail:0;unclear:6,pass:6;fail:0;unclear:0
2013-1048268-0001193125-13-215581-d535788dex101.htm,2013,2013-1048268-0001193125-13-215581-d535788dex101.htm,development,facultative_edge,autonomous_silver_v1,5,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:5;unclear:0,pass:0;fail:4;unclear:1,pass:2;fail:0;unclear:3,pass:0;fail:0;unclear:5,pass:5;fail:0;unclear:0
2013-1179755-0001193125-13-083986-d491455dex1020.htm,2013,2013-1179755-0001193125-13-083986-d491455dex1020.htm,development,other,autonomous_silver_v1,6,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:0;fail:6;unclear:0,pass:0;fail:0;unclear:6,pass:0;fail:0;unclear:6,pass:5;fail:0;unclear:1
2013-1400810-0001193125-13-324187-d542622dex103.htm,2013,2013-1400810-0001193125-13-324187-d542622dex103.htm,development,government_scheme,autonomous_silver_v1,4,2,true,pass,pass,pass,pass,fail,rejected,false,pass:4;fail:0;unclear:0,pass:4;fail:0;unclear:0,pass:4;fail:0;unclear:0,pass:4;fail:0;unclear:0,pass:0;fail:4;unclear:0
2013-1400810-0001193125-13-324187-d542622dex108.htm,2013,2013-1400810-0001193125-13-324187-d542622dex108.htm,holdout,government_scheme,autonomous_silver_v1,6,0,true,fail,fail,pass,pass,fail,rejected,false,pass:0;fail:6;unclear:0,pass:2;fail:4;unclear:0,pass:6;fail:0;unclear:0,pass:5;fail:0;unclear:1,pass:0;fail:6;unclear:0
2013-31235-0001193125-13-438254-d613176dex106.htm,2013,2013-31235-0001193125-13-438254-d613176dex106.htm,holdout,other,autonomous_silver_v1,6,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:1;fail:5;unclear:0,pass:0;fail:0;unclear:6,pass:0;fail:0;unclear:6,pass:5;fail:0;unclear:1
2013-746514-0001104659-13-062659-a13-13942_1ex10d1.htm,2013,2013-746514-0001104659-13-062659-a13-13942_1ex10d1.htm,holdout,facultative_edge,autonomous_silver_v1,5,1,true,fail,unclear,unclear,unclear,pass,rejected,false,pass:0;fail:5;unclear:0,pass:1;fail:3;unclear:1,pass:1;fail:0;unclear:4,pass:0;fail:0;unclear:5,pass:4;fail:0;unclear:1
2013-802967-0000802967-13-000015-side-33013xex101.htm,2013,2013-802967-0000802967-13-000015-side-33013xex101.htm,development,other,autonomous_silver_v1,4,2,true,unclear,unclear,unclear,unclear,unclear,manual_review,false,pass:0;fail:4;unclear:0,pass:1;fail:3;unclear:0,pass:0;fail:0;unclear:4,pass:0;fail:0;unclear:4,pass:4;fail:0;unclear:0
2014-1276520-0001193125-14-287107-d743121dex102.htm,2014,2014-1276520-0001193125-14-287107-d743121dex102.htm,development,historical_disagreement,autonomous_silver_v1,4,2,true,unclear,unclear,unclear,unclear,unclear,manual_review,false,pass:0;fail:4;unclear:0,pass:0;fail:4;unclear:0,pass:0;fail:0;unclear:4,pass:0;fail:0;unclear:4,pass:4;fail:0;unclear:0
2014-1400810-0001193125-14-298201-d725400dex103.htm,2014,2014-1400810-0001193125-14-298201-d725400dex103.htm,development,government_scheme,autonomous_silver_v1,4,1,true,pass,pass,pass,pass,fail,rejected,false,pass:4;fail:0;unclear:0,pass:4;fail:0;unclear:0,pass:4;fail:0;unclear:0,pass:4;fail:0;unclear:0,pass:0;fail:4;unclear:0
2014-1598665-0001193125-14-298331-d743593dex103.htm,2014,2014-1598665-0001193125-14-298331-d743593dex103.htm,holdout,clear_reinsurance_candidate,autonomous_silver_v1,4,2,true,pass,pass,pass,pass,pass,qualified,true,pass:4;fail:0;unclear:0,pass:4;fail:0;unclear:0,pass:4;fail:0;unclear:0,pass:4;fail:0;unclear:0,pass:4;fail:0;unclear:0
2014-355429-0001104659-14-058830-a14-14084_1ex10da.htm,2014,2014-355429-0001104659-14-058830-a14-14084_1ex10da.htm,development,life_health_or_annuity,autonomous_silver_v1,6,0,true,fail,fail,fail,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:0;fail:6;unclear:0,pass:0;fail:5;unclear:1,pass:0;fail:0;unclear:6,pass:6;fail:0;unclear:0
2014-701869-0000701869-14-000021-ihc1q2014_ex10z1.htm,2014,2014-701869-0000701869-14-000021-ihc1q2014_ex10z1.htm,development,life_health_or_annuity,autonomous_silver_v1,5,1,true,pass,pass,pass,pass,pass,qualified,true,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0
2015-1018979-0001193125-15-069873-d838456dex1031.htm,2015,2015-1018979-0001193125-15-069873-d838456dex1031.htm,development,clear_reinsurance_candidate,autonomous_silver_v1,5,1,true,pass,pass,pass,pass,pass,qualified,true,pass:5;fail:0;unclear:0,pass:4;fail:0;unclear:1,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0,pass:5;fail:0;unclear:0
2015-1069996-0001140361-15-040238-ex10_1.htm,2015,2015-1069996-0001140361-15-040238-ex10_1.htm,development,historical_disagreement,autonomous_silver_v1,6,0,true,pass,pass,pass,pass,pass,qualified,true,pass:6;fail:0;unclear:0,pass:6;fail:0;unclear:0,pass:6;fail:0;unclear:0,pass:6;fail:0;unclear:0,pass:6;fail:0;unclear:0
2015-1214816-0001214816-15-000012-axs2014ex1013.htm,2015,2015-1214816-0001214816-15-000012-axs2014ex1013.htm,development,unrelated_agreement,autonomous_silver_v1,6,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:0;fail:6;unclear:0,pass:0;fail:0;unclear:6,pass:0;fail:0;unclear:6,pass:4;fail:0;unclear:2
2015-1273813-0001273813-15-000019-ago-03312015x10qex102.htm,2015,2015-1273813-0001273813-15-000019-ago-03312015x10qex102.htm,holdout,other,autonomous_silver_v1,6,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:0;fail:6;unclear:0,pass:0;fail:0;unclear:6,pass:0;fail:0;unclear:6,pass:5;fail:0;unclear:1
2015-1279363-0001279363-15-000012-gaamd12.htm,2015,2015-1279363-0001279363-15-000012-gaamd12.htm,development,amendment_or_endorsement,autonomous_silver_v1,4,2,true,fail,fail,unclear,unclear,fail,rejected,false,pass:0;fail:4;unclear:0,pass:0;fail:4;unclear:0,pass:1;fail:3;unclear:0,pass:0;fail:0;unclear:4,pass:0;fail:4;unclear:0
2015-1609234-0001609234-15-000020-ex1020.htm,2015,2015-1609234-0001609234-15-000020-ex1020.htm,holdout,facultative_edge,autonomous_silver_v1,6,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:1;fail:5;unclear:0,pass:1;fail:0;unclear:5,pass:0;fail:0;unclear:6,pass:6;fail:0;unclear:0
2016-1069996-0001562762-16-000453-c996-20160930xex10_5.htm,2016,2016-1069996-0001562762-16-000453-c996-20160930xex10_5.htm,holdout,clear_reinsurance_candidate,autonomous_silver_v1,6,0,true,pass,pass,pass,pass,pass,qualified,true,pass:6;fail:0;unclear:0,pass:6;fail:0;unclear:0,pass:6;fail:0;unclear:0,pass:6;fail:0;unclear:0,pass:6;fail:0;unclear:0
2016-1299969-0001193125-16-767914-d246534dex10103.htm,2016,2016-1299969-0001193125-16-767914-d246534dex10103.htm,development,historical_disagreement,autonomous_silver_v1,5,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:5;unclear:0,pass:0;fail:5;unclear:0,pass:0;fail:0;unclear:5,pass:0;fail:0;unclear:5,pass:4;fail:0;unclear:1
2016-1363829-0001628280-16-011966-ex-1041.htm,2016,2016-1363829-0001628280-16-011966-ex-1041.htm,development,clear_reinsurance_candidate,autonomous_silver_v1,6,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:6;unclear:0,pass:0;fail:6;unclear:0,pass:0;fail:0;unclear:6,pass:0;fail:0;unclear:6,pass:6;fail:0;unclear:0
2016-1400810-0001193125-16-670071-d190243dex103.htm,2016,2016-1400810-0001193125-16-670071-d190243dex103.htm,development,government_scheme,autonomous_silver_v1,3,2,true,unclear,unclear,unclear,unclear,unclear,manual_review,false,pass:3;fail:0;unclear:0,pass:3;fail:0;unclear:0,pass:3;fail:0;unclear:0,pass:3;fail:0;unclear:0,pass:0;fail:3;unclear:0
2016-798359-0001558370-16-010506-iret-20161031ex10537ff37.htm,2016,2016-798359-0001558370-16-010506-iret-20161031ex10537ff37.htm,development,historical_disagreement,autonomous_silver_v1,5,0,true,fail,fail,unclear,unclear,pass,rejected,false,pass:0;fail:5;unclear:0,pass:0;fail:5;unclear:0,pass:0;fail:0;unclear:5,pass:0;fail:0;unclear:5,pass:5;fail:0;unclear:0
