record_id,year,download_filename,status,qualifies,direct_evidence_valid,primary_rejection_reason,document_contract,main_terms,non_life_business,treaty_placement,private_market,model_count,models,input_tokens,output_tokens,cost_usd,budget_charged_usd,prompt_version,error
2003:473:2003-804269-0001193125-03-055310-dex1054.txt,2003,2003-804269-0001193125-03-055310-dex1054.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15742,1873,0.00205145,0.00205145,classifier-v1,
2003:477:2003-921082-0001193125-03-030626-dex10.htm,2003,2003-921082-0001193125-03-030626-dex10.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,14812,1788,0.00189496,0.00189496,classifier-v1,
2003:475:2003-941713-0001193125-03-035795-dex10.htm,2003,2003-941713-0001193125-03-035795-dex10.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,14806,1828,0.00190854,0.00190854,classifier-v1,
2003:480:2003-947484-0001047469-03-036935-a2121850zex-10_2.htm,2003,2003-947484-0001047469-03-036935-a2121850zex-10_2.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,13609,1767,0.00174378,0.00174378,classifier-v1,
2003:472:2003-842183-0000950124-03-000831-k74377exv10w48.txt,2003,2003-842183-0000950124-03-000831-k74377exv10w48.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15716,1753,0.00198448,0.00198448,classifier-v1,
2003:451:2003-1031203-0000950129-03-003856-h07658exv10w1.txt,2003,2003-1031203-0000950129-03-003856-h07658exv10w1.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,26180,3329,0.00308949,0.00308949,classifier-v1,
2003:481:2003-1070412-0001193125-03-083897-dex1034.htm,2003,2003-1070412-0001193125-03-083897-dex1034.htm,manual_review,False,True,amendment_or_endorsement,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15078,1769,0.00191744,0.00191744,classifier-v1,
2003:459:2003-943823-0000950134-03-016721-d11301exv10w1w6.txt,2003,2003-943823-0000950134-03-016721-d11301exv10w1w6.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,30892,3366,0.00269055,0.00269055,classifier-v1,
2003:479:2003-3906-0000950133-03-001897-w85266exv10w31.txt,2003,2003-3906-0000950133-03-001897-w85266exv10w31.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15632,1530,0.00190410,0.00190410,classifier-v1,
2003:455:2003-798783-0001193125-03-035518-dex101.htm,2003,2003-798783-0001193125-03-035518-dex101.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,23048,2348,0.00227156,0.02227156,classifier-v1,
2003:483:2003-888793-0000892569-03-000818-a88364exv10w64.txt,2003,2003-888793-0000892569-03-000818-a88364exv10w64.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15241,1686,0.00192129,0.00192129,classifier-v1,
2003:482:2003-921738-0001047469-03-010559-a2105300zex-10_66.htm,2003,2003-921738-0001047469-03-010559-a2105300zex-10_66.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15814,1791,0.00201565,0.00201565,classifier-v1,
2003:476:2003-865937-0001021408-03-005175-dex109.txt,2003,2003-865937-0001021408-03-005175-dex109.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15305,2003,0.00203293,0.00203293,classifier-v1,
2003:465:2003-888491-0000888491-03-000031-ex101.txt,2003,2003-888491-0000888491-03-000031-ex101.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,32735,3405,0.00278045,0.00278045,classifier-v1,
2003:474:2003-947577-0000921895-03-000661-ex103to10k_06302003.htm,2003,2003-947577-0000921895-03-000661-ex103to10k_06302003.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15778,1887,0.00203422,0.00203422,classifier-v1,
2003:486:2003-911004-0000950123-03-009208-y89133exv10w1.txt,2003,2003-911004-0000950123-03-009208-y89133exv10w1.txt,manual_review,False,True,amendment_or_endorsement,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,13164,1864,0.00172527,0.00172527,classifier-v1,
2003:478:2003-923603-0000950134-03-011865-d08271exv10w31.txt,2003,2003-923603-0000950134-03-011865-d08271exv10w31.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,29490,3014,0.00247898,0.00247898,classifier-v1,
2003:457:2003-319256-0000950137-03-005660-c80571exv10wa.htm,2003,2003-319256-0000950137-03-005660-c80571exv10wa.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,33380,4216,0.00311170,0.00311170,classifier-v1,
2003:507:2003-754009-0000754009-03-000040-ex10-5.pdf,2003,2003-754009-0000754009-03-000040-ex10-5.pdf,skipped_pdf,,,,,,,,,0,,0,0,0.00000000,0.00000000,classifier-v1,
2003:487:2003-742112-0000742112-03-000022-notes2003.txt,2003,2003-742112-0000742112-03-000022-notes2003.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15503,1805,0.00200075,0.00200075,classifier-v1,
2003:468:2003-1012569-0000950129-03-005891-h10885exv10w30.txt,2003,2003-1012569-0000950129-03-005891-h10885exv10w30.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,30633,3564,0.00272917,0.00272917,classifier-v1,
2003:484:2003-790703-0001193125-03-048882-dex10aar.htm,2003,2003-790703-0001193125-03-048882-dex10aar.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,14702,1765,0.00187718,0.00187718,classifier-v1,
2003:490:2003-1036960-0000950135-03-004351-b47134crexv10w1.txt,2003,2003-1036960-0000950135-03-004351-b47134crexv10w1.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,16087,1903,0.00124527,0.00124527,classifier-v1,
2003:488:2003-1102643-0000898430-03-002165-dex1045.txt,2003,2003-1102643-0000898430-03-002165-dex1045.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,12871,1915,0.00173862,0.00173862,classifier-v1,
2003:492:2003-914475-0000936392-03-001519-a94182exv10w6.txt,2003,2003-914475-0000936392-03-001519-a94182exv10w6.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15984,1697,0.00198640,0.00198640,classifier-v1,
2003:495:2003-355948-0000355948-03-000038-exhibit10v1.htm,2003,2003-355948-0000355948-03-000038-exhibit10v1.htm,manual_review,False,True,amendment_or_endorsement,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,14323,1813,0.00186874,0.00186874,classifier-v1,
2003:498:2003-1017440-0001104659-03-026276-a03-5284_1ex10d1.htm,2003,2003-1017440-0001104659-03-026276-a03-5284_1ex10d1.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,12954,1837,0.00172425,0.00172425,classifier-v1,
2003:485:2003-935007-0000950134-03-015339-d10581exv10w5.txt,2003,2003-935007-0000950134-03-015339-d10581exv10w5.txt,manual_review,False,True,amendment_or_endorsement,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15992,1834,0.00205794,0.00205794,classifier-v1,
2003:493:2003-1171500-0000950123-03-003615-y84608kexv10w23.txt,2003,2003-1171500-0000950123-03-003615-y84608kexv10w23.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,12183,1634,0.00154521,0.00154521,classifier-v1,
2003:494:2003-310826-0000310826-03-000018-ex10gplc.htm,2003,2003-310826-0000310826-03-000018-ex10gplc.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,16054,1713,0.00202196,0.00202196,classifier-v1,
2003:497:2003-1102643-0000898430-03-002165-dex1048.txt,2003,2003-1102643-0000898430-03-002165-dex1048.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,13150,2070,0.00184682,0.00184682,classifier-v1,
2003:489:2003-1178717-0001047469-03-010337-a2106381zex-10_18.txt,2003,2003-1178717-0001047469-03-010337-a2106381zex-10_18.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15972,1720,0.00201013,0.00201013,classifier-v1,
2003:508:2003-1061507-0001061507-03-000004-exhibit10-1.txt,2003,2003-1061507-0001061507-03-000004-exhibit10-1.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15709,1784,0.00199255,0.00199255,classifier-v1,
2003:499:2003-1171500-0000950123-03-003615-y84608kexv10w38.txt,2003,2003-1171500-0000950123-03-003615-y84608kexv10w38.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,12390,1875,0.00163879,0.00163879,classifier-v1,
2003:502:2003-1097864-0000950153-03-000532-p67558exv10w51.txt,2003,2003-1097864-0000950153-03-000532-p67558exv10w51.txt,manual_review,False,True,amendment_or_endorsement,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,16118,1901,0.00210135,0.00210135,classifier-v1,
2003:505:2003-926866-0000950109-03-001378-dex1022.txt,2003,2003-926866-0000950109-03-001378-dex1022.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15700,1670,0.00196180,0.00196180,classifier-v1,
2003:496:2003-879215-0000899243-03-000863-dex1031.txt,2003,2003-879215-0000899243-03-000863-dex1031.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,23546,2668,0.00242198,0.00242198,classifier-v1,
2003:491:2003-1204560-0000950150-03-000900-a92206exv10w9.txt,2003,2003-1204560-0000950150-03-000900-a92206exv10w9.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,31854,3473,0.00277435,0.00277435,classifier-v1,
2003:501:2003-865937-0001021408-03-005175-dex106.txt,2003,2003-865937-0001021408-03-005175-dex106.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15268,1831,0.00197113,0.00197113,classifier-v1,
2003:515:2003-935724-0000898430-03-002168-dex104.txt,2003,2003-935724-0000898430-03-002168-dex104.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,fail,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15390,1613,0.00180337,0.00180337,classifier-v1,
2003:504:2003-919623-0000950144-03-012956-g85608exv10w1.txt,2003,2003-919623-0000950144-03-012956-g85608exv10w1.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,22650,2136,0.00218378,0.00218378,classifier-v1,
2003:500:2003-1171500-0000950123-03-003615-y84608kexv10w24.txt,2003,2003-1171500-0000950123-03-003615-y84608kexv10w24.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,21157,3221,0.00268200,0.00268200,classifier-v1,
2003:506:2003-1102643-0000898430-03-002165-dex1047.txt,2003,2003-1102643-0000898430-03-002165-dex1047.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,18716,2606,0.00201369,0.00201369,classifier-v1,
2003:509:2003-1061507-0001061507-03-000002-exhibit10-1.txt,2003,2003-1061507-0001061507-03-000002-exhibit10-1.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15707,1820,0.00199136,0.00199136,classifier-v1,
2003:514:2003-712515-0000891618-03-005745-f94137exv10w30.htm,2003,2003-712515-0000891618-03-005745-f94137exv10w30.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,17030,1834,0.00216905,0.00216905,classifier-v1,
2003:517:2003-1011174-0001193125-03-005636-dex108.txt,2003,2003-1011174-0001193125-03-005636-dex108.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,14915,1769,0.00190591,0.00190591,classifier-v1,
2003:513:2003-1058623-0000950144-03-009972-g84329exv10w1.txt,2003,2003-1058623-0000950144-03-009972-g84329exv10w1.txt,manual_review,False,True,amendment_or_endorsement,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15692,1957,0.00204876,0.00204876,classifier-v1,
2003:516:2003-1171500-0000950123-03-003615-y84608kexv10w66.txt,2003,2003-1171500-0000950123-03-003615-y84608kexv10w66.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15352,1913,0.00201841,0.00201841,classifier-v1,
2003:511:2003-1171159-0000950137-03-005990-c81027exv10w1.txt,2003,2003-1171159-0000950137-03-005990-c81027exv10w1.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15253,1885,0.00197173,0.00197173,classifier-v1,
2003:510:2003-771729-0000931763-03-000512-dex106.htm,2003,2003-771729-0000931763-03-000512-dex106.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,27957,3450,0.00331099,0.00331099,classifier-v1,
2003:512:2003-1097864-0001193125-03-075076-dex104.htm,2003,2003-1097864-0001193125-03-075076-dex104.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,22488,2701,0.00229867,0.00229867,classifier-v1,
2003:503:2003-754009-0000754009-03-000040-ex10-5.htm,2003,2003-754009-0000754009-03-000040-ex10-5.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,29944,3666,0.00267781,0.00267781,classifier-v1,
2003:525:2003-1204560-0000950150-03-000900-a92206exv10w7.txt,2003,2003-1204560-0000950150-03-000900-a92206exv10w7.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,16076,1873,0.00207533,0.00207533,classifier-v1,
2003:542:2003-733269-0000733269-03-000001-ex10a.pdf,2003,2003-733269-0000733269-03-000001-ex10a.pdf,skipped_pdf,,,,,,,,,0,,0,0,0.00000000,0.00000000,classifier-v1,
2003:522:2003-49071-0001193125-03-073141-dex101.htm,2003,2003-49071-0001193125-03-073141-dex101.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,14673,1721,0.00186252,0.00186252,classifier-v1,
2003:529:2003-1061890-0001017062-03-000554-dex101.txt,2003,2003-1061890-0001017062-03-000554-dex101.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15971,1686,0.00200140,0.00200140,classifier-v1,
2003:526:2003-1059556-0000950123-03-003112-y83456exv10w25.txt,2003,2003-1059556-0000950123-03-003112-y83456exv10w25.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15602,1812,0.00199216,0.00199216,classifier-v1,
2003:520:2003-1071739-0000950134-03-003059-c74739exv10w28.txt,2003,2003-1071739-0000950134-03-003059-c74739exv10w28.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,fail,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15777,2303,0.00215345,0.00215345,classifier-v1,
2003:519:2003-842633-0000950136-03-002736-file007.htm,2003,2003-842633-0000950136-03-002736-file007.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15183,1633,0.00185597,0.00185597,classifier-v1,
2003:530:2003-46989-0000893220-03-000525-w83869exv10wdd.txt,2003,2003-46989-0000893220-03-000525-w83869exv10wdd.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15076,1749,0.00192882,0.00192882,classifier-v1,
2003:527:2003-1219601-0000950159-03-000282-exhibit10-f.txt,2003,2003-1219601-0000950159-03-000282-exhibit10-f.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,14816,2507,0.00219291,0.00219291,classifier-v1,
2003:535:2003-1171500-0000950123-03-003615-y84608kexv10w21.txt,2003,2003-1171500-0000950123-03-003615-y84608kexv10w21.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,14445,1659,0.00180853,0.00180853,classifier-v1,
2003:533:2003-1158449-0001017062-03-000555-dex101.txt,2003,2003-1158449-0001017062-03-000555-dex101.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15985,1682,0.00200139,0.00200139,classifier-v1,
2003:537:2003-733269-0000733269-03-000001-ex10a.htm,2003,2003-733269-0000733269-03-000001-ex10a.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,14636,1600,0.00179908,0.00179908,classifier-v1,
2003:536:2003-1170010-0000950168-03-001994-dex108.txt,2003,2003-1170010-0000950168-03-001994-dex108.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15077,1694,0.00188340,0.00188340,classifier-v1,
2003:523:2003-355622-0000355622-03-000024-final03npa.txt,2003,2003-355622-0000355622-03-000024-final03npa.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,34274,3440,0.00300760,0.00300760,classifier-v1,
2003:540:2003-901119-0000950135-03-002098-b45694stexv10w10.txt,2003,2003-901119-0000950135-03-002098-b45694stexv10w10.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15797,1746,0.00196773,0.00196773,classifier-v1,
2003:543:2003-1056112-0000950152-03-007590-l02061aexv10w7.txt,2003,2003-1056112-0000950152-03-007590-l02061aexv10w7.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15494,1584,0.00189808,0.00189808,classifier-v1,
2003:538:2003-804328-0000936392-03-000045-a87070exv10w54.txt,2003,2003-804328-0000936392-03-000045-a87070exv10w54.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,14825,1772,0.00189537,0.00189537,classifier-v1,
2003:532:2003-899051-0001047469-03-010828-a2104961zex-10_26.htm,2003,2003-899051-0001047469-03-010828-a2104961zex-10_26.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15378,1647,0.00191842,0.00191842,classifier-v1,
2003:541:2003-923603-0000950134-03-008140-d05903exv10w30.txt,2003,2003-923603-0000950134-03-008140-d05903exv10w30.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15820,1663,0.00197054,0.00197054,classifier-v1,
2003:545:2003-1137067-0001019056-03-000526-ex10_14.txt,2003,2003-1137067-0001019056-03-000526-ex10_14.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15419,1526,0.00187380,0.00187380,classifier-v1,
2003:534:2003-718332-0000718332-03-000002-doc3.txt,2003,2003-718332-0000718332-03-000002-doc3.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,16156,1730,0.00203398,0.00203398,classifier-v1,
2003:531:2003-737874-0000950152-03-006828-l01892aexv10w3.txt,2003,2003-737874-0000950152-03-006828-l01892aexv10w3.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,31455,3243,0.00190685,0.00190685,classifier-v1,
2003:550:2003-929008-0000950128-03-000386-j9926301exv10w26.txt,2003,2003-929008-0000950128-03-000386-j9926301exv10w26.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15504,1508,0.00187713,0.00187713,classifier-v1,
2003:549:2003-1022820-0000892569-03-000849-a88117exv10w37.txt,2003,2003-1022820-0000892569-03-000849-a88117exv10w37.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15427,1805,0.00197065,0.00197065,classifier-v1,
2003:524:2003-1062047-0001193125-03-034378-dex101.txt,2003,2003-1062047-0001193125-03-034378-dex101.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,31509,3276,0.00300430,0.00300430,classifier-v1,
2003:521:2003-49071-0001193125-03-073141-dex102.htm,2003,2003-49071-0001193125-03-073141-dex102.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,30851,4083,0.00288258,0.00288258,classifier-v1,
2003:544:2003-923603-0000950134-03-008140-d05903exv10w29.txt,2003,2003-923603-0000950134-03-008140-d05903exv10w29.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15587,1769,0.00198742,0.00198742,classifier-v1,
2003:552:2003-1078820-0000909518-03-000558-mv8-5_ca.txt,2003,2003-1078820-0000909518-03-000558-mv8-5_ca.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,16138,1759,0.00204248,0.00204248,classifier-v1,
2003:539:2003-886982-0000950123-03-004051-y85129exv10w1.htm,2003,2003-886982-0000950123-03-004051-y85129exv10w1.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,26722,3061,0.00236174,0.00236174,classifier-v1,
2003:551:2003-1066138-0000950144-03-004256-g81527exv10w44.txt,2003,2003-1066138-0000950144-03-004256-g81527exv10w44.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15640,1877,0.00203043,0.00203043,classifier-v1,
2003:556:2003-1004980-0001047469-03-007123-a2103978zex-10_9.htm,2003,2003-1004980-0001047469-03-007123-a2103978zex-10_9.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,16235,1677,0.00201579,0.00201579,classifier-v1,
2003:555:2003-914156-0001104659-03-018399-a03-1915_1ex10d31.htm,2003,2003-914156-0001104659-03-018399-a03-1915_1ex10d31.htm,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,16811,1669,0.00208964,0.00208964,classifier-v1,
2003:553:2003-906110-0000950152-03-003639-l99824aexv10w5.txt,2003,2003-906110-0000950152-03-003639-l99824aexv10w5.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,pass,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15770,1803,0.00202548,0.00202548,classifier-v1,
2003:554:2003-923603-0000950134-03-008140-d05903exv10w28.txt,2003,2003-923603-0000950134-03-008140-d05903exv10w28.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15534,1690,0.00194544,0.00194544,classifier-v1,
2003:560:2003-1223037-0001193125-03-098171-dex1033.txt,2003,2003-1223037-0001193125-03-098171-dex1033.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,15264,1579,0.00187579,0.00187579,classifier-v1,
2003:528:2003-92472-0001017062-03-000652-dex1024.txt,2003,2003-92472-0001017062-03-000652-dex1024.txt,manual_review,False,True,not_reinsurance_contract,fail,fail,unclear,unclear,unclear,2,z-ai/glm-5.3-flash;qwen/qwen3.8-flash,14567,2369,0.00214777,0.00214777,classifier-v1,
2004:4:2004-1091748-0001125282-04-002027-b331686ex_10-2.txt,2004,2004-1091748-0001125282-04-002027-b331686ex_10-2.txt,rejected,False,True,amendment_or_endorsement,fail,fail,pass,pass,pass,1,z-ai/glm-5.3-flash,4644,671,0.00040444,0.00040444,classifier-v1,
