filename,reasoning,is_reinsurance,is_main_contract,is_obligatory,proportional_or_non_proportional,insurance_type,class_of_business
2020-1564902-0001564590-20-023642-seas-ex102_138.htm,"The user provided a document that is an amendment to a Credit Agreement.
The document is Amendment No. 11 to the Credit Agreement among SeaWorld Parks & Entertainment, Inc. and its lenders.
This document modifies an existing credit agreement, it does not establish a new reinsurance treaty.
Therefore, it is not a reinsurance agreement.",False,False,,,,
2020-5513-0000005513-20-000076-unm033120ex102.htm,"The document is a ""PERFORMANCE SHARE UNIT AGREEMENT WITH EMPLOYEE"" which outlines terms related to stock options and performance-based units for an employee. It details grant, vesting, forfeiture, settlement, and other conditions related to these units. There is no mention of insurance, reinsurance, retrocession, or risk transfer. Therefore, it is not a reinsurance agreement.",False,,,,,
2020-1637655-0001637655-20-000090-hzn-06302020exhibit101.htm,"The provided document is a ""SUCCESSOR AGENT AGREEMENT AND AMENDMENT TO CREDIT AGREEMENT"". This document pertains to a credit agreement, specifically an amendment and change of agent. It details the resignation of one agent (JPMORGAN CHASE BANK, N.A.) and the appointment of a successor agent (CORTLAND CAPITAL MARKET SERVICES LLC). The core purpose is to govern the transition of administrative and collateral agent roles under a loan agreement. It does not involve risk transfer in the way a reinsurance contract does. Therefore, it is not a reinsurance agreement.",False,False,,,,
2020-1163302-0001163302-20-000012-a20191231ex104.htm,"The document is a Credit Agreement for loans provided to United States Steel Corporation. It outlines terms for covered loans and commercial loans, including repayment schedules, interest rates, fees, and conditions for disbursement. The agreement does not involve reinsurance or retrocession. Therefore, it is not a reinsurance agreement and does not fit into any of the reinsurance categories.",False,False,False,,,
2020-1434842-0001434842-20-000003-ex1018201910k.htm,"The document is an amendment to a Loan and Security Agreement, and the attached Loan and Security Agreement itself details terms for loans, advances, fees, interest, collateral, covenants, events of default, and remedies. It outlines a financial arrangement involving a borrower, guarantors, lenders, and an agent. The core of the document revolves around debt financing and collateral. There is no mention of risk transfer, premiums, claims, or any other features typically found in reinsurance contracts. The engagement is purely financial and contractual regarding loans.",False,False,,,,
2020-1400810-0001564590-20-038411-hci-ex1028_229.htm,"The document is a ""WORKING LAYER CATASTROPHE EXCESS OF LOSS REINSURANCE CONTRACT"". This clearly indicates it is a reinsurance agreement. The contract covers ""direct and assumed business classified by the Company as the property perils of Business Owners, Homeowners, Condominium Owners, Renters and Dwelling"". This means it is a Property reinsurance contract. As it is an ""Excess of Loss"" contract, it is non-proportional. The contract is lengthy and comprehensive, covering terms from premium to arbitration, suggesting it is the main contract. It is not described as facultative, and covers a portfolio of business, indicating it is obligatory.",True,True,True,non-proportional,Non-Life,Property
2020-1069996-0001069996-20-000094-f7v1012redacted.htm,"The document is explicitly titled ""Excess Catastrophe Reinsurance Contract"" and details the terms of reinsurance between insurance companies. It covers aspects like classes of business reinsured, retention and limits, and reinsurance premiums, which are characteristic of a reinsurance agreement. The contract is a primary agreement establishing the reinsurance relationship, thus it is a main contract. The nature of excess catastrophe reinsurance, where the reinsurer agrees to cover losses exceeding a certain threshold, indicates an obligatory arrangement, as opposed to facultative reinsurance which is chosen on a case-by-case basis. The classification of business as ""Property business"" such as Dwelling Fire, Inland Marine, and homeowners business clearly places it within the Non-Life insurance category. Specifically, the description of reinsured business falls under ""Property"" in the context of the provided classifications.",True,True,True,non-proportional,Non-Life,Property
2020-1069996-0001069996-20-000011-exhibit109-sagesureinsur.htm,"The document is an Administrator Agreement between Federated National Insurance Company and SageSure Insurance Managers LLC. It outlines the duties and responsibilities of the Administrator in managing and underwriting insurance policies on behalf of the Company. The agreement details provisions for premium collection, underwriting authority, compensation for the Administrator, and the termination of the agreement. While it mentions reinsurance costs in relation to profit sharing calculations (e.g., ""Actual Ceded Premiums for Excess-of-Loss and Per Risk Reinsurance,"" ""Actual Reinsurance Recoveries from Per Risk Reinsurance,"" ""Actual Quota Share Reinsurance Costs""), the primary contract itself is not a reinsurance agreement. It's an agreement appointing an administrator to manage an insurance portfolio, which may then be reinsured by the Company. Therefore, it is not a reinsurance contract.",False,False,,,Non-Life,Property
2020-1527469-0001527469-20-000007-q42019exhibit10332.htm,"The document is explicitly titled ""FIRST AMENDMENT TO MODIFIED COINSURANCE AGREEMENT (SEPARATE ACCOUNT FA BUSINESS)"". This clearly indicates it is an amendment to a reinsurance agreement. The parties involved are identified as a ""Ceding Company"" and a ""Reinsurer,"" which are standard terms in reinsurance. The amendment details changes to various sections of the original ""Reinsurance Agreement,"" including definitions and reporting requirements. The presence of ""Payout Annuities"" and ""Non-Payout Annuities"" and the mention of ""Reserves"" and ""basis points"" in Exhibit D points towards the underlying business being annuity products, which fall under Life insurance. Specifically, annuities are heavily related to the concept of longevity risk. Therefore, it is a reinsurance agreement, it is not the main contract but an amendment, it pertains to Life insurance, and the class of business is Longevity. The document does not provide enough information to determine if the original agreement was obligatory or non-obligatory, nor does it clearly define the proportional or non-proportional nature of the reinsurance beyond the term ""modified coinsurance,"" which itself can be structured in different ways.",True,False,,,Life,Longevity
2020-1412100-0001412100-20-000008-q42019exhibit1043post-.htm,"The document is titled ""POST-TERMINATION ENDORSEMENT NO. 1 to the QUOTA SHARE REINSURANCE CONTRACT"". This clearly indicates that it is an amendment to an existing reinsurance agreement, specifically a quota share reinsurance contract. Therefore, it is a reinsurance agreement and it modifies an existing one, making it ancillary. The original contract is a quota share reinsurance, which is a proportional type of reinsurance. It does not specify if it's obligatory or not. The document appears to be related to non-life insurance due to the nature of the security and solvency requirements, but the original contract type (Quota Share) doesn't explicitly limit it to non-life. Thus, the specific class of business is not determinable from this endorsement.",True,False,,proportional,,
2020-1744894-0001744894-20-000031-sg-20200630xexx1093.htm,"The document is a letter confirming certain termination-related rights for an executive in the context of a merger. It discusses employment agreements and severance benefits. It does not involve any form of risk transfer or insurance, therefore it is not a reinsurance agreement.",False,,,,,
2020-1576018-0001576018-20-000014-thirdpointreusaemploym.htm,"The user has provided a document that is an employment agreement between Third Point Reinsurance (USA) Ltd. and David Govrin. The document outlines the terms of employment, including duties, compensation, benefits, termination clauses, and covenants. It does not appear to be a reinsurance agreement, nor any of the other types of agreements that would qualify as reinsurance. It is an employment contract for a company that operates in the reinsurance sector.

Therefore, it is not a reinsurance agreement.",False,,,,,
2020-1564902-0001564590-20-038916-seas-ex101_185.htm,"The user wants me to analyze the provided document, which appears to be an amendment to a credit agreement. I need to determine if it's a reinsurance agreement, if it's a main contract or ancillary, if it's obligatory, the type of reinsurance (proportional/non-proportional/hybrid), the insurance type, and the class of business.

Here's my analysis:
1.  **Is it a reinsurance agreement?** The document is an ""AMENDMENT No. 12 ... to the Credit Agreement"". A Credit Agreement is a loan agreement, not a reinsurance agreement. It involves banks, lenders, and a borrower, arranging credit and loans. There is no mention of insurance, premiums, claims, cedents, reinsurers, or risk transfer in the context of insurance. Therefore, it is not a reinsurance agreement.
2.  **Is it a main contract?** Since it's not a reinsurance agreement, the concept of a ""main contract"" in that context doesn't apply. However, if we interpret ""main contract"" as the primary agreement being referenced or modified, this is an amendment to a Credit Agreement, which itself is a main contract for financing. But given the prompt's definition which is tied to reinsurance, and the document not being reinsurance, I should indicate it's not applicable. The prompt asks to respond 'None' if not a reinsurance agreement at all.
3.  **Is it obligatory?** As this is not a reinsurance agreement, this field is not applicable. The prompt requires responding 'None' if not a reinsurance contract or unknown.
4.  **Proportional or non-proportional?** Not applicable, as it's not a reinsurance agreement.
5.  **Insurance type?** Not applicable, as it's not an insurance or reinsurance agreement.
6.  **Class of business?** Not applicable, as it's not an insurance or reinsurance agreement.

Based on the definition provided, the document is not a reinsurance agreement. Therefore, all subsequent fields related to reinsurance classification should be 'None' or the boolean equivalent.",False,,,,,
2020-1527469-0001527469-20-000007-q42019exhibit10243.htm,"The document provided is an employee stock incentive plan, specifically a Restricted Share Unit Award Notice and Agreement. It outlines the terms for granting and vesting of company shares to an employee as part of their compensation. There is no indication of any risk transfer, insurance policy, or reinsurance contract. The document focuses entirely on equity-based compensation and employment-related covenants.",False,,,,,
2020-1385613-0001385613-20-000012-exhibit1055-tomcurnockempl.htm,"The document is an amendment to an employment offer for an individual named Tom Curnock at Greenlight Reinsurance, Ltd. It details changes to his employment status, base salary, bonus, and notice period. While the company is a reinsurer, this document pertains to an employment contract, not a reinsurance agreement itself. It does not transfer risk between insurance entities. Therefore, it is not a reinsurance agreement.",False,,,,,
2020-320335-0000320335-20-000031-exhibit101-secondamendme.htm,"The document is an amendment to a credit agreement. It mentions a reinsurance corporation (TMK RE, LTD.) but the subject of the amendment is the credit agreement itself, not the terms of any reinsurance or retrocession.",False,,,,,
2020-1620280-0001564590-20-052508-unit-ex101_509.htm,"The document is an ""AMENDED AND RESTATED ILEC MASTER LEASE"". This is a lease agreement for telecommunications infrastructure, not a reinsurance agreement. Therefore, all subsequent fields will be None or False.",False,,,,,
2020-5513-0000005513-20-000027-unm123119ex1040.htm,"The document is a Performance Share Unit Agreement between Unum Group and an Employee. It outlines the terms and conditions for granting, vesting, and forfeiting Performance Share Units, which are tied to the company's financial performance (Earnings Per Share and Return on Equity) and Total Shareholder Return compared to a peer group. The agreement includes provisions for termination of employment, change in control, tax withholding, confidentiality, non-competition, and non-solicitation. It is essentially an employee compensation and incentive plan. Therefore, it is not a reinsurance agreement.",False,,,,,
2020-1476765-0001476765-20-000074-tm2012323d1_ex10-2.htm,"The document is an amendment to a Loan and Servicing Agreement. It details changes to an existing agreement, not the establishment of a reinsurance contract. There is no mention of risk transfer between insurance entities typically found in reinsurance agreements. The parties involved are a borrower, servicer, administrative agent, lenders, and collateral agent, which are indicative of a financing or loan agreement, not a reinsurance contract.",False,False,,,,
2020-1576018-0001576018-20-000162-creditagreement.htm,"This document is a CREDIT AGREEMENT that establishes a revolving credit facility. It details terms related to loans, lenders, administrative agents, and other financial arrangements. It does not involve the transfer of insurance risk from one insurance company to another, which is the defining characteristic of a reinsurance agreement. The document's content, including discussions of loans, commitments, interest rates, and collateral, clearly indicates it is a financial services contract, not a reinsurance contract.",False,,,,,
2020-1400810-0001564590-20-038411-hci-ex1023_234.htm,"The document is titled ""REINSTATEMENT PREMIUM PROTECTION REINSURANCE CONTRACT (FOR FIRST EXCESS CAT)"". It references an ""Original Contract"" which is a ""Property Catastrophe First Excess of Loss Reinsurance Contract"". It details the indemnification of the company for ""Reinstatement Premium"". The ""Business Covered"" section explicitly mentions property perils like Business Owners, Homeowners, Condominium Owners, Renters and Dwelling. These elements confirm it is a reinsurance agreement.

The contract establishes the primary terms and conditions for the reinstatement premium protection, including coverage, term, premium, and definitions. It appears to be the foundational agreement for this type of coverage, not an amendment or modification, hence it is a main contract.

Given that it covers the reinstated premium from an underlying ""Property Catastrophe First Excess of Loss Reinsurance Contract"" for a portfolio of property business (Homeowners, etc.), it is likely an obligatory reinsurance agreement as it covers the inherent risk transfer associated with such a portfolio.

The underlying reinsurance contract is described as ""First Excess of Loss Reinsurance Contract"", which is a form of non-proportional reinsurance. This contract provides protection for the reinstatement premium related to that non-proportional coverage, thus it is also non-proportional.

The business covered (Homeowners, Condominium Owners, Renters, Dwelling) and the perils covered (property perils) indicate that the insurance type is Non-Life.

The ""Business Covered"" explicitly lists ""Business Owners, Homeowners, Condominium Owners, Renters and Dwelling"" and describes them as ""property perils,"" which directly aligns with the ""Property"" class of business.",True,True,True,non-proportional,Non-Life,Property
2020-886982-0001193125-20-043853-d826673dex1043.htm,"The user provided a document that is an award agreement for Restricted Stock Units (RSUs) from The Goldman Sachs Group, Inc. This document outlines the terms and conditions under which employees receive RSUs, including vesting schedules, delivery of shares, forfeiture conditions, and tax implications. It does not involve any form of risk transfer or insurance between two parties in the way a reinsurance contract does. Therefore, it is not a reinsurance agreement. Since it's not a reinsurance agreement, the subsequent classifications (main contract, obligatory, proportional/non-proportional, insurance type, class of business) are not applicable.",False,,,,,
2020-1069996-0001069996-20-000094-f7v1051redacted.htm,"The document is clearly identified as an ""Excess Catastrophe Reinsurance Contract"". It details the terms and conditions between an insurance company (or companies) and a reinsurer, which is characteristic of a reinsurance agreement. The contract specifies the classes of business covered (Property, Dwelling Fire, Inland Marine, Mobile Home, Commercial and Homeowners), the retention and limits, premiums, and how losses are handled, all of which are standard components of a reinsurance contract. The term ""Reinsurer"" and ""Company"" are used throughout, reinforcing its nature as a reinsurance agreement.",True,True,True,non-proportional,Non-Life,Property
2020-1385613-0001385613-20-000060-letteragreementsolasgl.htm,"The document is a letter agreement between Solasglas Investments, LP, and Greenlight Reinsurance, Ltd. and Greenlight Reinsurance Ireland, DAC. It outlines specific investment restrictions and requirements related to the limited partners' investments in the partnership. While it involves reinsurance entities, it is not a reinsurance agreement itself, but rather an agreement governing their investment activities within a separate investment partnership. The agreement does not transfer risk in the manner of a reinsurance contract, nor does it renew, cancel, novate, terminate, settle, commute, amend, or otherwise modify the terms of an existing reinsurance agreement. It is a separate investment management agreement that sets limits on the investment portfolio managed by Solasglas Investments, LP for Greenlight Reinsurance.",False,,,,,
2020-1400810-0001564590-20-038411-hci-ex1012_245.htm,"The document is explicitly titled ""REINSTATEMENT PREMIUM PROTECTION REINSURANCE CONTRACT (FOR FIRST EXCESS CAT)"", indicating it's a type of reinsurance. It details the terms and conditions for this protection, establishing it as a primary contract rather than an amendment. The coverage relates to ""Property Catastrophe First Excess of Loss Reinsurance Contract,"" which is a non-proportional reinsurance typically covering property risks. Therefore, it's classified as a Non-Life and Property insurance class. The obligatory nature is inferred from the treaty-like structure for catastrophe excess of loss.",True,True,True,non-proportional,Non-Life,Property
2020-913144-0000913144-20-000117-exhibit101-deedofrelea.htm,"The document is a Deed of Release between Citibank Europe Plc, RenaissanceRe Holdings Ltd., and RenaissanceRe (UK) Limited. It details the release and discharge of liabilities related to various financial agreements, including a master agreement for the issuance of payment instruments, a fee letter, a facility letter, and a corporate guarantee. The document explicitly states the release of RenaissanceRe (UK) Limited from liabilities under these agreements and the release of RenaissanceRe Holdings Ltd. from liabilities under the Amended Guarantee in respect of RenaissanceRe (UK) Limited. It does not pertain to any form of insurance or reinsurance contract, but rather to the settlement and release of obligations under existing financial and guarantee agreements. Therefore, it is not a reinsurance agreement. Since it is not a reinsurance agreement, it cannot be a main contract, obligatory, proportional or non-proportional, nor does it relate to any specific insurance type or class of business.",False,,,,,
2020-716006-0001564590-20-035521-yrcw-ex106_589.htm,"The user has provided a document that is an amendment to a loan and security agreement. The document explicitly details amendments to an existing loan agreement and outlines conditions for its effectiveness and subsequent actions. It does not involve any form of insurance or reinsurance. Therefore, it is not a reinsurance agreement. Since it is not a reinsurance agreement, the fields related to reinsurance classification (is_main_contract, is_obligatory, proportional_or_non_proportional, insurance_type, class_of_business) should be set to None.",False,,,,,
2020-5513-0000005513-20-000076-unm033120ex101.htm,"The document is an agreement between a company and an employee for performance-based stock units. It is related to employee compensation and stock incentives, not the transfer of insurance risk between insurance companies. Therefore, it does not qualify as a reinsurance agreement.",False,True,,,,
2020-1166003-0001166003-20-000047-xpo2020q2ex-104.htm,"The user has provided a document that is an amendment to a revolving loan credit agreement. The document details changes and additions to an existing loan agreement between XPO Logistics, Inc. and various lenders. The core of the document is a financial agreement for credit, not a contract for insurance or reinsurance. It outlines loan terms, conditions, fees, and covenants associated with borrowing money.

Therefore, it is not a reinsurance agreement. Since it is not a reinsurance agreement, it cannot be a main contract, obligatory, proportional/non-proportional, or have an insurance type or class of business in the context of reinsurance.",False,,,,,
2020-886982-0001193125-20-043853-d826673dex1054.htm,"The document is an award agreement for performance-based RSUs (Restricted Stock Units) between The Goldman Sachs Group, Inc. and an employee. It details terms related to vesting, performance goals, settlement amounts, and forfeiture conditions, which are typical for employee compensation in the form of stock. It does not involve any form of insurance or reinsurance risk transfer.",False,,,,,
2020-890926-0000890926-20-000018-rdn-ex101420191231.htm,"The document is an expense allocation and services agreement between a holding company and its subsidiaries. While some of the subsidiaries are reinsurance companies (e.g., Radian Guaranty Reinsurance Inc., Radian Reinsurance Inc.), the agreement itself does not transfer risk between entities. It facilitates the internal operations and cost-sharing among affiliated companies. The core purpose is not the transfer of insurance risk, which is the defining characteristic of a reinsurance agreement.",False,,,,,
2020-1527469-0001527469-20-000007-q42019exhibit10361.htm,"The document is a Shareholders Agreement that governs the relationship between shareholders of Athene Co-Invest Reinsurance Affiliate 1A Ltd. (ACRA). While the document mentions ""Athene Life Re Ltd., a reinsurance company"" and discusses ACRA's potential involvement in ""Qualifying Transactions"" which may involve reinsurance, the agreement itself does not transfer risk or establish a reinsurance contract. It primarily deals with shareholdings, board composition, transfer restrictions, and information rights among the parties.",False,,,,,
2020-1069996-0001069996-20-000094-p200134redacted.htm,"The document is explicitly titled as a ""NET QUOTA SHARE REINSURANCE AGREEMENT"". It details the terms and conditions for ceding a percentage of liability from FEDNAT INSURANCE COMPANY to SWISS REINSURANCE AMERICA CORPORATION. The agreement covers specific lines of business within Property and Casualty, outlines the premium structure, loss handling, and dispute resolution mechanisms, all characteristic of a reinsurance contract. It is a primary contract establishing the reinsurance relationship.",True,True,False,proportional,Non-Life,Property
2020-1385613-0001385613-20-000060-glre-obrienretentionbo.htm,"The document is an employment-related agreement concerning a retention bonus for an executive. It does not describe or modify any reinsurance or retrocession contracts. The company, Greenlight Reinsurance Ireland, DAC, is involved in reinsurance, but this specific document is an internal employee compensation contract, not a reinsurance agreement itself.",False,False,False,,,
2020-1469367-0001469367-20-000061-ex1042-7thamendmenttoa.htm,"The document is an ""AMENDMENT NO. 7 TO THE CREDIT AGREEMENT."" It pertains to a credit agreement and amends its terms. Credit agreements are financial contracts related to loans and debt, not insurance or reinsurance. Therefore, this document is not a reinsurance agreement. Since it's not a reinsurance agreement, it cannot be classified as a main contract, obligatory, proportional/non-proportional, or have an insurance type or class of business.",False,,,,,
2020-315293-0001628280-20-006142-exhibit1011.htm,"The user wants to classify a document that appears to be a financial agreement, specifically an amendment to a credit agreement.

Here's the breakdown of the analysis:
- **is_reinsurance**: The document is an amendment to a credit agreement, which is a loan facility. It does not involve the transfer of risk from one insurance company to another, which is the defining characteristic of reinsurance. Therefore, it is not a reinsurance agreement.
- **is_main_contract**: The document is an amendment to an existing credit agreement. While it modifies the terms of the main agreement, it is not the primary contract that establishes the credit facility. It is an ancillary document to the main credit agreement.
- **is_obligatory**: Since the document is not a reinsurance contract, this field is not applicable.
- **proportional_or_non_proportional**: Since the document is not a reinsurance contract, this field is not applicable.
- **insurance_type**: Since the document is not related to insurance, this field is not applicable.
- **class_of_business**: Since the document is not related to insurance, this field is not applicable.",False,False,,,,
2020-1418100-0001418100-20-000143-avaya-ex10620200930x10k.htm,"The user has provided a document that is an amendment to a Term Loan Credit Agreement. This document amends an existing credit agreement, which is a financial contract related to loans, not insurance or reinsurance. Therefore, it is not a reinsurance agreement. As it is not a reinsurance agreement, the main contract, obligatory, proportional/non-proportional, insurance type, and class of business fields are not applicable and should be set to None.",False,,,,,
2020-1400810-0001564590-20-038411-hci-ex1027_230.htm,"The document is an endorsement (""Endorsement No. 1"") to an existing ""FLOOD CATASTROPHE EXCESS OF LOSS REINSURANCE CONTRACT"". This type of document modifies the terms of an underlying reinsurance agreement, specifically extending its term and adjusting premium details. The presence of terms like ""Reinsured"" and ""Reinsurers,"" along with the clear identification of the underlying contract as a ""REINSURANCE CONTRACT,"" confirms its nature. The specific mention of ""FLOOD CATASTROPHE EXCESS OF LOSS"" defines it as a non-proportional reinsurance for property insurance.",True,False,,non-proportional,Non-Life,Property
2020-913144-0000913144-20-000105-ex1032020q2.htm,"The document is a First Amendment to an Amended and Restated Standby Letter of Credit Agreement. It modifies a previous agreement related to credit facilities. The content explicitly refers to ""applicants,"" ""guarantor,"" and ""letters of credit,"" which are financial instruments and not direct insurance or reinsurance contracts. Although Renaissance Reinsurance Ltd. and DaVinci Reinsurance Ltd. are involved, the document itself pertains to a credit agreement, not a reinsurance policy or treaty. Therefore, it is not considered a reinsurance agreement.",False,,,,,
2020-886982-0001193125-20-043853-d826673dex1045.htm,"The document is an RSU Award Agreement from The Goldman Sachs Group, Inc. It outlines the terms and conditions for an employee's award of restricted stock units. This is a form of deferred compensation and equity compensation for employees, not a contract for reinsurance or insurance. Therefore, it is not a reinsurance agreement, nor does it fall into any of the specified insurance categories.",False,,,,,
2020-1385613-0001385613-20-000060-glre-burtonretentionbo.htm,"The document is a Retention Bonus Agreement between an employee and a reinsurance company. It details bonus payments to an employee based on their continued employment and adherence to certain contractual obligations. This is an employment contract, not a contract that transfers insurance risk between entities. Therefore, it is not a reinsurance agreement.",False,,,,,
2020-1620280-0001564590-20-052508-unit-ex102_510.htm,"The document is a master lease agreement for telecommunications infrastructure (CLEC Master Lease) between CSL National, LP (Landlord) and Windstream Holdings, Inc. and others (Tenant). It details the leasing of real property, improvements, and distribution systems. There is no mention of risk transfer, indemnity for insurance losses, or any language typically associated with reinsurance. Therefore, it is not a reinsurance agreement. Since it is not a reinsurance agreement, the subsequent classifications are not applicable.",False,,,,,
2020-896159-0000896159-20-000006-ex102.htm,"The user provided an SEC filing exhibit detailing a ""Performance Based Restricted Stock Award Terms"" document. This document outlines the terms and conditions under which certain employees of Chubb Limited receive restricted stock awards, tied to the company's performance. The document discusses performance metrics, vesting schedules, retirement provisions, and tax implications related to these stock awards. It is an agreement between an employer and an employee regarding equity compensation. There is no mention of insurance, reinsurance, risk transfer, or any of the characteristics that would classify this document as a reinsurance agreement. Therefore, it is not a reinsurance agreement.",False,,,,,
2020-899051-0000899051-20-000029-exhibit101allcorp33120.htm,"The user has provided a document that is an exhibit for The Allstate Corporation's 2019 Equity Incentive Plan. This plan deals with granting stock options, stock appreciation rights, restricted stock, and other equity-based awards to employees. It does not involve any form of risk transfer or insurance, let alone reinsurance. Therefore, it is not a reinsurance agreement. As it is not a reinsurance agreement, the other fields related to reinsurance classification are not applicable and should be set to None.",False,,,,,
2020-1527469-0001527469-20-000007-q42019exhibit10322.htm,"The document is an amendment to an existing reinsurance agreement. It explicitly states ""FIRST AMENDMENT TO REINSURANCE AGREEMENT"". The parties involved are identified as the ""Ceding Company"" and the ""Reinsurer"". The purpose of the document is to amend the terms of the original Reinsurance Agreement. The presence of terms like ""Payout Annuities"" and ""Non-Payout Annuities"" indicates that the underlying insurance products are related to annuities, which fall under Life insurance. Given the focus on annuities, the class of business is Longevity.",True,False,,,Life,Longevity
2020-1637757-0001637757-20-000003-clearwayllcex1016201910-kr.htm,"The document is an amended and restated limited liability company agreement for NRG DGPV HOLDCO 3 LLC. It details the capital contributions, management, rights, and responsibilities of the members, as well as administrative and tax matters. It does not appear to be a reinsurance agreement, but rather governs the internal operations and ownership structure of the company, which is involved in owning solar power generation projects.",False,False,,,,
2020-1567683-0001567683-20-000008-clearwayincex103120191.htm,"The user has provided a document and wants it classified.

The document is an ""AMENDED AND RESTATED LIMITED LIABILITY COMPANY AGREEMENT"". This type of agreement outlines the governance and financial terms between members of a limited liability company. It details capital contributions, allocations, distributions, management, and transfer of interests. There is no mention of insurance or reinsurance within the document's content or definitions. The document deals with the structure and operation of a company that owns solar power generation projects.

Therefore, this document is not a reinsurance agreement. It is also not a main contract or an ancillary agreement related to reinsurance as it has no connection to reinsurance. Since it is not a reinsurance agreement, the fields related to obligatory, proportional, insurance type, and class of business are not applicable and should be None.",False,,,,,
2020-1304280-0001304280-20-000051-nvl-8xkx02212020xexh10.htm,"The user wants me to classify the provided document. The document is an ""AMENDMENT NO. 4 TO SECOND AMENDED AND RESTATED CREDIT AGREEMENT AND AMENDMENT NO. 2 TO U.S. SECURITY AGREEMENT"". This document is an amendment to a credit agreement, which is a debt financing agreement, not a reinsurance agreement. Therefore, `is_reinsurance` should be False. Since it's an amendment to an existing agreement and not the primary contract itself, `is_main_contract` should be False. As it is not a reinsurance agreement, the fields `is_obligatory`, `proportional_or_non_proportional`, `insurance_type`, and `class_of_business` are not applicable and should be None.",False,False,,,,
2020-1385613-0001385613-20-000060-glre-curnockretentionb.htm,"The document is a ""Retention Bonus Agreement"" between Greenlight Reinsurance, Ltd. and an Executive. It outlines terms for a bonus payment to the executive based on continued employment and compliance with certain covenants. There is no mention of risk transfer, premiums, or any other elements characteristic of a reinsurance agreement. The agreement is an employment-related contract, not a contract that transfers insurance risk.",False,,,,,
2020-1371285-0001371285-20-000032-ex1023q42019.htm,"The document is an ""ADDENDUM #7"" to a ""QUOTA SHARE REINSURANCE AGREEMENT"". This explicitly identifies the document as a modification to a reinsurance contract. The terms and conditions of the original agreement are referenced and modified, indicating it is an ancillary document to a main reinsurance contract. Quota Share is a type of proportional reinsurance. The entities involved are insurance companies, and the absence of any mention of life-related terms suggests Non-Life insurance. The specific class of business is not detailed, hence it's classified as None.",True,False,True,proportional,Non-Life,
2020-1527469-0001527469-20-000007-q42019exhibit10312.htm,"This document is an amendment to a Cooperation Agreement that outlines terms for ceding and reinsuring ""Insurance Contract liabilities"". Specifically, it details the process by which Athora's subsidiaries cede these liabilities to Athora Life Re, and how Athene's subsidiaries have the option to reinsure a portion of these liabilities from Athora Life Re. The terms ""reinsurance"" and ""retrocession"" are used, and the structure of offering a percentage of liabilities for reinsurance of ceded business indicates a reinsurance transaction. The term ""Athora Life Re"" strongly suggests that the underlying business pertains to Life insurance. The specific sub-category of Life insurance is not clearly defined, making ""Other Life"" the most appropriate classification. The fact that this is an amendment to an existing agreement means it is ancillary, not the main contract. The nature of the offers and rights described indicate a facultative, not obligatory, reinsurance.",True,False,False,,Life,Other Life
2020-1296435-0001296435-20-000089-exhibit101termloancred.htm,"The user provided a document that is a Term Loan Credit Agreement. This type of document is a loan agreement, not a reinsurance agreement. It outlines terms for borrowing money, repayment schedules, interest rates, and covenants related to the borrower's financial obligations. The document does not contain any provisions related to the transfer of risk from one insurance entity to another, which is the defining characteristic of reinsurance. Therefore, it is not a reinsurance agreement. Since it's not a reinsurance agreement, all subsequent fields related to reinsurance classification should be None or False.",False,,,,,
2020-896159-0000896159-20-000006-ex103.htm,"The document describes a Performance Based Restricted Stock Award granted to a participant under a company's long-term incentive plan. It focuses on share-based compensation, vesting schedules tied to company performance, and related employment terms. There is no mention of insurance policies, risk transfer, premiums, claims, or any other element characteristic of insurance or reinsurance agreements. Instead, the core subject matter is employee equity compensation.",False,,,,,
2020-100716-0000100716-20-000035-ex10-2.htm,"The document is a General Agency Agreement between a Company, a Reinsurer, and a General Agent. The preamble explicitly states that the agreement is related to a ""Quota Share Reinsurance Agreement"" and that the General Agent is appointed to perform duties related to this reinsurance agreement. The agreement details the responsibilities of the General Agent in producing, handling, and managing policies issued under the reinsurance agreement. The terms and conditions governing the relationship between the Company and the Reinsurer are primarily set forth in the Reinsurance Agreement, which this agency agreement supports. Therefore, this document is an ancillary agreement to a reinsurance contract. It is not a reinsurance contract itself, nor does it establish one. It describes the operational and administrative functions performed by the General Agent on behalf of both the Company and the Reinsurer in relation to the underlying reinsurance business.

- **is_reinsurance**: The document is about an agency agreement that supports reinsurance, not a reinsurance agreement itself. False.
- **is_main_contract**: This is an agency agreement supporting a reinsurance contract, not the main reinsurance contract itself. False.
- **is_obligatory**: As this is not a reinsurance contract, this field cannot be determined. None.
- **proportional_or_non_proportional**: The document refers to a ""Quota Share Reinsurance Agreement"" which is a type of proportional reinsurance. However, this document is an agency agreement, not the reinsurance contract itself. Since the classification is about the nature of the reinsurance contract, and this document only refers to it, a definitive classification cannot be made from this document alone. None.
- **insurance_type**: The document refers to ""policies issued under the Reinsurance Agreement"" and discusses premiums, claims, and underwriting. Without specific details about the underlying policies, the insurance type cannot be determined. None.
- **class_of_business**: Similar to insurance_type, the specific class of business for the underlying portfolio is not detailed in this agency agreement. None.",False,False,,,,
